Bins,H3K9me3,H3K27me3,DNAme
1392678,0.76224834,0.603207467,14.76510067
1392727,0.304899336,0.49675909,17.54385965
1392731,0.457349004,0.81610422,10.76923077
1392734,0.533573838,0.745138636,10.37735849
1392858,0.152449668,0.212896753,11.76470588
1392896,0.609798672,0.567724675,10.76923077
1392897,0.304899336,0.958035389,10.14492754
1392900,0.38112417,0.425793506,10.60606061
1392911,0.152449668,0.461276298,0.456100342
1392987,0.38112417,0.461276298,1.694915254
1392992,0.228674502,0.638690259,16.15384615
1392994,0.609798672,0.212896753,7.216494845
1393010,0.914698008,1.13544935,11.21495327
1393037,0.609798672,1.064483765,12.12121212
1393053,0.152449668,0.567724675,7.272727273
1393109,0.304899336,0.709655844,11.95652174
1393111,0.304899336,1.383828895,4.918032787
1393116,0.457349004,0.532241883,5.769230769
1393148,0.152449668,0.709655844,2.142857143
1393158,0.76224834,0.745138636,11.5942029
1393195,0.838473174,1.490277271,7.692307692
1393204,0.533573838,1.880587985,14.57286432
139321,0.457349004,0.49675909,11.62790698
1393239,0.38112417,1.63220844,13.15789474
1393299,0.457349004,1.241897726,8.064516129
1393303,0.914698008,1.029000973,10.21505376
1393327,0,0.532241883,16.19047619
1393343,1.448271846,1.383828895,5.825242718
1393350,0.533573838,1.277380518,6.349206349
1393481,0.304899336,1.241897726,3.424657534
1393534,0.38112417,0.922552597,14.4278607
1393538,0.152449668,1.312863311,12.87128713
1393592,0.152449668,0.745138636,7.692307692
1393596,0.686023506,0.532241883,10.20408163
1393605,0,0.141931169,11.57894737
1393612,0.38112417,0.070965584,9.230769231
139363,0.609798672,2.128967531,8.917197452
139364,0.457349004,0.958035389,24.03100775
1393665,1.829396016,0.81610422,11.30434783
1393679,1.219597344,1.170932142,28.62745098
1393831,0.914698008,1.561242856,13.93442623
1393848,0.304899336,0.248379545,12.82051282
1393863,0.228674502,0.283862337,21.08843537
139387,0.990922842,0.958035389,4.301075269
1393874,0.076224834,0.390310714,12.22222222
1393904,0.76224834,0.212896753,17.91044776
1393922,0.609798672,0.81610422,8.791208791
1393943,0.914698008,0.887069804,8.333333333
1394042,0.152449668,0.887069804,4.166666667
1394101,0.304899336,0.567724675,13.60544218
1394151,0.152449668,1.099966557,9.79020979
1394196,0.457349004,0.567724675,7.8125
1394245,1.600721514,1.099966557,16.90140845
1394305,8.613406241,3.58376201,66.66666667
1394321,0.609798672,0.922552597,8.670520231
1394352,0.686023506,1.738656817,13.86861314
1394470,0.38112417,1.170932142,6.532663317
1394483,0.38112417,2.838623374,1.369863014
1394488,0.990922842,1.241897726,18.30985915
1394494,0.457349004,1.206414934,12.67605634
1394525,0.533573838,0.887069804,14.1509434
1394531,0.609798672,0.709655844,7.604562738
1394594,0.076224834,0.177413961,11.2195122
1394661,0.304899336,0.49675909,14.41441441
1394700,0.609798672,0.745138636,8.695652174
1394743,0.076224834,1.099966557,1.818181818
1394811,1.372047012,0.674173051,15.2
1394834,0.304899336,0.567724675,10.9375
1394910,0.152449668,1.099966557,10.29411765
1394977,3.658792032,0.81610422,16.37931034
1395016,0.76224834,0.567724675,12.65822785
1395075,0.152449668,1.029000973,3.636363636
1395083,0,0.958035389,12.35955056
1395085,0.38112417,0.745138636,13.84615385
1395099,0.76224834,0.461276298,11.66666667
1395114,0.533573838,1.029000973,5.072463768
1395182,0.609798672,0.922552597,11.96581197
1395189,0.228674502,0.638690259,11.9266055
1395191,0.076224834,0.567724675,12
1395212,0.609798672,0.070965584,10.86956522
1395265,0.686023506,0.31934513,8.196721311
1395291,0.152449668,0.212896753,27.86885246
139533,0.152449668,0.248379545,6.25
1395384,0.152449668,0.070965584,4.918032787
1395431,0.457349004,0.425793506,20.54794521
1395444,0.304899336,0.283862337,14.60674157
1395450,0.990922842,0.390310714,13.04347826
139546,0.457349004,0.603207467,8.536585366
1395476,0.457349004,0.81610422,14.72868217
1395498,0.533573838,0.141931169,7
1395561,0.076224834,0.390310714,6.25
1395568,0.076224834,0.461276298,18.18181818
1395746,0.152449668,0.283862337,9.302325581
1395809,0,0.248379545,10.31746032
1395859,0.914698008,3.122485712,12.83783784
1395876,1.219597344,0.709655844,13.1147541
1395877,0.609798672,0.851587012,8.108108108
1395923,0.304899336,0.745138636,9.090909091
1395988,0.304899336,0.887069804,8.888888889
1395989,0.304899336,0.532241883,2.777777778
1396003,0.457349004,0.31934513,11.9760479
1396023,0.304899336,0.567724675,8.805031447
1396040,0,0.709655844,20.68965517
1396070,0.609798672,0.283862337,11.11111111
1396079,0.304899336,0.390310714,12.22222222
1396105,0,0.49675909,12.5
1396160,0,0.745138636,11.39240506
1396179,0.457349004,0.709655844,6.802721088
1396191,0.152449668,1.029000973,14.96062992
1396193,0.457349004,0.638690259,13.1147541
1396235,0.38112417,1.13544935,5.357142857
1396240,0.304899336,0.461276298,20
1396283,0.457349004,0.177413961,3.571428571
1396284,0,0.49675909,6.896551724
1396285,0.533573838,0.354827922,19.58762887
1396315,1.14337251,1.63220844,16.4556962
1396429,11.8910741,3.619244802,47.31182796
1396536,0.304899336,1.064483765,20.98765432
1396538,0.838473174,1.099966557,10.86956522
1396552,0.609798672,0.567724675,8.860759494
1396557,0.533573838,0.461276298,8.510638298
1396605,0.152449668,1.241897726,10.16949153
1396694,0.152449668,1.029000973,8.510638298
1396719,0.457349004,0.887069804,14.28571429
1396739,0,0.390310714,1.321585903
1396759,2.744094024,1.312863311,14.07035176
1396796,0.609798672,0.49675909,15.38461538
1396798,0.304899336,0.638690259,14.66666667
1396809,0.914698008,1.561242856,13.67521368
1396814,1.219597344,2.341864284,3.308823529
1396844,0.228674502,0.49675909,11.71548117
1397015,0.076224834,0.212896753,15.56886228
1397076,0.228674502,0.248379545,14.56953642
1397081,0,0.248379545,9.71659919
1397089,0.076224834,0.425793506,9
1397159,1.295822178,1.312863311,10
1397181,0.914698008,0.958035389,14.13043478
1397314,0,0.212896753,19.37984496
1397324,0.152449668,0.070965584,18.18181818
1397325,0,0.070965584,10.76923077
1397362,0.609798672,0.354827922,3.289473684
1397412,0.076224834,0.390310714,2.127659574
1397419,0.76224834,0.212896753,6.451612903
1397423,0.304899336,1.383828895,11.18421053
1397468,0.686023506,0.212896753,2.127659574
1397544,0.152449668,0.31934513,3.703703704
1397573,0.990922842,1.490277271,12.78195489
1397589,1.067147676,0.603207467,12.85714286
1397622,0.152449668,0.070965584,11.5942029
1397655,0.228674502,0.31934513,9.836065574
1397659,0.533573838,0.532241883,11.93181818
1397680,0.914698008,0.603207467,10.08403361
1397687,0.152449668,0.177413961,5.813953488
1397758,1.829396016,1.170932142,14.28571429
1397803,0.304899336,0.49675909,2.352941176
1397804,0.609798672,0.461276298,6.172839506
1397820,0.457349004,0.461276298,11.76470588
1397907,0.304899336,0.532241883,5.555555556
1397920,0.304899336,0.638690259,4.081632653
1397951,0.457349004,0.567724675,10.14492754
1398020,0.228674502,0.31934513,14.08450704
1398094,0.38112417,0.674173051,8.860759494
1398129,0.304899336,0.248379545,14.28571429
1398167,0.304899336,0.709655844,29.09090909
1398313,0.990922842,1.703174024,10.74766355
1398352,0.304899336,0.674173051,15.6626506
1398420,0.990922842,1.916070778,13.18681319
1398518,0.152449668,0.212896753,6.451612903
1398597,2.820318858,1.13544935,19.73684211
139861,0.76224834,0.425793506,14.28571429
1398629,2.210520186,0.674173051,37.25490196
1398768,0.228674502,0.851587012,16
1398778,0.686023506,0.49675909,6.486486486
1398810,0.609798672,0.780621428,17.07317073
1398879,0.228674502,0.603207467,7.352941176
1399121,0.533573838,0.532241883,13.33333333
1399153,0.914698008,0.958035389,13.86138614
1399231,1.14337251,0.674173051,32.72727273
1399239,1.219597344,0.603207467,3.603603604
139931,0.38112417,0.354827922,8.045977011
1399331,0.76224834,1.170932142,20.68965517
1399427,0,0.31934513,1.438848921
1399617,0.609798672,0.248379545,20.51282051
1399719,0.228674502,0.31934513,12.12121212
1399808,0,0.31934513,12.5
1399855,0,0.070965584,12.24489796
1399872,0.38112417,0.31934513,19.31818182
1399894,0,0.035482792,14.42307692
1400105,0.457349004,0.49675909,5.405405405
1400124,0.609798672,0.283862337,6.451612903
1400208,0.152449668,0.390310714,11.76470588
1400218,0,0.532241883,10.52631579
1400260,1.067147676,0.638690259,26.66666667
1400266,0.152449668,0.603207467,16.34615385
1400293,0.76224834,0.638690259,13.88888889
1400387,0.686023506,0.674173051,15.94202899
1400539,0.457349004,0.425793506,21.05263158
1400547,0.152449668,0.212896753,11.11111111
1400550,0.152449668,0.49675909,6.701030928
1400561,0.152449668,0.49675909,14.63414634
1400576,0.457349004,0.390310714,3.571428571
1400590,0,0.177413961,10.71428571
1400636,0.609798672,0.532241883,14.66666667
1400653,0.076224834,0.177413961,19.81981982
1400656,0.076224834,0.532241883,12.22222222
1400657,0.609798672,0.390310714,11.11111111
1400676,0.533573838,0.603207467,14.72392638
1400685,0.457349004,0.31934513,19.17808219
1400706,0.304899336,0.070965584,14.28571429
1400719,0.076224834,0.106448377,14.70588235
1400744,0.304899336,0.106448377,14.65517241
1400782,0.152449668,0.177413961,9.565217391
1400791,0.152449668,0.49675909,20.66115702
1400795,0,0.070965584,5.882352941
1400835,1.372047012,4.364383438,0.420168067
1400875,0.152449668,0.461276298,17.14285714
1400897,0.152449668,0.887069804,11.76470588
1400935,0.228674502,1.064483765,15.90909091
1400968,7.317584063,1.206414934,23.4375
1401171,1.753171182,2.625726621,1.187648456
1401209,2.210520186,1.383828895,13.20754717
1401232,0,0.354827922,27.3381295
1401272,0.076224834,0.354827922,14.63414634
1401295,0.457349004,0.81610422,16.12903226
1401323,0.304899336,0.81610422,4.705882353
1401380,0.152449668,0.283862337,8
1401470,0.152449668,0.780621428,5.494505495
1401587,0.228674502,0.603207467,19.6969697
1401614,0.228674502,0.390310714,7.142857143
1401641,0.533573838,0.461276298,2.127659574
1401662,0.076224834,0.106448377,14.28571429
1401817,3.125218194,0.922552597,23.07692308
1401864,0.838473174,1.561242856,7.725321888
1401924,0.533573838,0.212896753,20.77922078
1401960,0.304899336,0.603207467,24.61538462
1402020,0.304899336,0.709655844,10.11235955
1402081,0.38112417,0.461276298,10.14492754
140224,0,1.206414934,8.333333333
140234,0.38112417,0.035482792,12.08791209
1402476,0.152449668,0.354827922,10.78431373
1402479,0.304899336,0.354827922,11.11111111
1402491,0.152449668,0.425793506,5.263157895
1402564,0.38112417,0.49675909,11.32075472
1402605,0.152449668,0.638690259,21.91780822
1402806,0.304899336,0.390310714,12.22222222
1402890,0.228674502,0.212896753,17.46031746
1403007,0.152449668,0.461276298,10.75268817
1403046,0.533573838,0.070965584,21.62162162
1403067,0,0.212896753,10.86261981
1403071,0.152449668,0.070965584,18.33333333
140309,0.152449668,0.354827922,13.92405063
1403104,0.533573838,0.532241883,9.375
1403134,6.097986719,2.341864284,13.84615385
1403215,0.152449668,0.212896753,10.76923077
1403280,0.533573838,0.425793506,4.918032787
1403302,11.12882576,3.299899672,42.10526316
1403338,0.076224834,0.887069804,15.27777778
1403394,0.152449668,0.922552597,19.35483871
140347,1.753171182,1.206414934,8.771929825
140397,0.228674502,0.31934513,7.558139535
1404052,0.152449668,0.141931169,14.58333333
140426,0.152449668,0.035482792,4.347826087
140431,0.152449668,0.141931169,8.064516129
1404385,0.152449668,0.567724675,9.89010989
140445,0.152449668,0.212896753,13.19796954
1404458,1.219597344,2.022519154,9.782608696
1404461,0.533573838,1.241897726,0.59347181
140448,0.533573838,0.31934513,8.843537415
1404572,0.152449668,0.532241883,3.703703704
1404605,0.304899336,0.248379545,9.433962264
1404738,0.457349004,0.283862337,19
1404861,0.304899336,0.354827922,3.797468354
1404863,0.304899336,0.212896753,6.666666667
140487,0.228674502,0.177413961,8.917197452
1404871,0.609798672,0.354827922,5.882352941
1404886,0.304899336,0.461276298,11.70212766
140492,0.304899336,0.212896753,10.30927835
1404973,0.304899336,0.106448377,11.40350877
1404999,0.457349004,0.638690259,14.28571429
1405026,0.457349004,1.064483765,6.818181818
1405049,0,0.141931169,14.28571429
1405168,0.304899336,1.13544935,10.46511628
140521,0.457349004,0.49675909,12
1405212,0,0.035482792,7.407407407
14053,0.609798672,1.383828895,8.974358974
1405311,0.304899336,0.283862337,8.474576271
1405359,0.838473174,0.461276298,19.6969697
1405432,0.304899336,0.248379545,13.04347826
1405547,0.152449668,0.425793506,11.00917431
1405566,0.152449668,0.212896753,16.12903226
1405606,0.304899336,0.070965584,14.28571429
1405648,0.076224834,0.31934513,15.51724138
1405695,0.304899336,0.49675909,4
140578,0.304899336,0.745138636,19.49152542
1405786,0.609798672,0.425793506,19.71830986
1405799,0.304899336,0.31934513,11.42857143
140581,1.600721514,1.064483765,24.78632479
140618,0.457349004,0.567724675,5.759162304
1406184,1.14337251,0.567724675,9.90990991
1406249,2.972768526,0.567724675,20.40816327
1406346,0.076224834,0.567724675,21.05263158
1406347,0.304899336,0.354827922,14.08450704
1406484,0.228674502,0.106448377,8.849557522
1406739,0.38112417,0.390310714,12.65822785
140676,0.533573838,0.887069804,15.47619048
1406793,0.914698008,0.780621428,12.90322581
140681,1.829396016,2.022519154,8.860759494
1406830,0.609798672,0.248379545,9.195402299
1406842,0.609798672,0.709655844,14.4
1406957,0.686023506,0.461276298,13.79310345
1407011,0.76224834,0.745138636,8.641975309
14071,4.573490039,1.703174024,33.33333333
1407225,0.533573838,0.567724675,16.66666667
1407371,1.372047012,1.738656817,10.71428571
1407383,0.457349004,1.63220844,16.4556962
1407386,0.304899336,0.532241883,17.64705882
1407457,0,0.354827922,9.649122807
1407479,0.152449668,0.283862337,17.24137931
1407501,0.914698008,0.141931169,23.1884058
1407526,0,0.212896753,11.57894737
1407616,0.38112417,0,22.68041237
1407642,0.152449668,0.141931169,19.40298507
140775,0.686023506,0.887069804,14.4278607
1407763,0.304899336,1.13544935,12.5
1407847,0.076224834,0.035482792,1.818181818
1408010,1.829396016,1.454794479,7.8125
1408097,0.76224834,0.638690259,12.06896552
1408102,0.152449668,0.532241883,20.40816327
1408162,7.774933067,2.093484738,21.27659574
140826,0.914698008,0.567724675,9.459459459
1408300,0.304899336,1.419311687,10.86956522
1408462,0.609798672,0.283862337,0.751879699
1408479,0.76224834,0.638690259,7.843137255
140848,5.488188047,1.880587985,47.52851711
1408480,0.304899336,1.845105193,4.615384615
1408505,0.152449668,0.141931169,9.523809524
1408580,0.076224834,1.419311687,14.49275362
1408607,0.533573838,1.277380518,16.66666667
140861,0.152449668,0.070965584,0
1408618,0.609798672,1.348346103,12.42236025
1408665,0.609798672,0.780621428,5.681818182
1408685,0.304899336,0.709655844,13.44537815
1408760,0.304899336,0.461276298,18.05555556
1408791,0.152449668,0.354827922,10.25641026
1408817,0.686023506,0.81610422,16.11111111
140885,0.457349004,0.248379545,17.29323308
1408872,0.457349004,0.887069804,12.98701299
1408912,0.990922842,1.348346103,10.57692308
1408953,0.457349004,0.141931169,6.097560976
1408972,0.304899336,0.390310714,0
1408989,0.609798672,0.354827922,11.38211382
1408991,0.304899336,0.49675909,12.94964029
1408992,0.533573838,0.425793506,13.43283582
1409013,2.362969854,1.63220844,9.352517986
140902,0.228674502,0.212896753,16.41791045
1409055,0.533573838,0.177413961,6.918238994
1409058,0.076224834,0.248379545,4.137931034
1409102,0.457349004,0.674173051,9.333333333
1409130,0.457349004,0.851587012,10.86956522
1409169,0.228674502,0.354827922,15.05376344
1409178,0.457349004,0.354827922,6.282722513
140919,0.076224834,0.070965584,5.833333333
1409248,0.152449668,0.49675909,7.5
1409318,0.076224834,0.425793506,18.29268293
1409349,0.304899336,0.035482792,4.651162791
1409387,0.457349004,0.603207467,18.04878049
1409410,5.335738379,2.412829868,20.16806723
1409428,0.304899336,0.248379545,7.865168539
1409436,0.457349004,0.603207467,12.10191083
140945,0,0.106448377,17.64705882
1409454,0.838473174,0.390310714,29.6875
1409467,2.362969854,0.993518181,21.21212121
1409517,0.228674502,0.248379545,20
1409530,0.304899336,0.851587012,15.97633136
1409533,2.972768526,0.81610422,11.42857143
1409544,0.76224834,0.461276298,20.27027027
1409619,0.686023506,0.212896753,16.86746988
1409642,1.219597344,0.958035389,18.60465116
1409644,0.152449668,0.922552597,9.589041096
1409669,0.457349004,1.029000973,9.677419355
1409700,0.609798672,0.354827922,8.163265306
1409787,0.609798672,0.709655844,12.5
1409829,1.067147676,1.13544935,10.08403361
140986,0,0.070965584,17.14285714
1409865,0.686023506,1.029000973,25.3968254
140993,0.152449668,0.212896753,11.17647059
1409938,0.990922842,1.880587985,8.045977011
1409952,1.14337251,2.76765779,0.947867299
1409956,1.14337251,2.661209413,10.34482759
1409995,1.067147676,0.922552597,13.46153846
1410064,0.533573838,0.674173051,15.38461538
141035,0.609798672,0.177413961,11.84210526
1410357,0.533573838,0.674173051,15.38461538
1410407,3.125218194,1.13544935,16.40625
141042,0.304899336,0.354827922,17.31843575
1410483,0.304899336,0.532241883,3.571428571
1410565,0.152449668,0.212896753,7.299270073
1410567,0.228674502,0.638690259,1.714285714
1410602,0.609798672,0.461276298,18.26923077
1410636,0.533573838,1.029000973,15.90909091
1410651,1.372047012,1.206414934,13.63636364
1410693,0,0.070965584,10.52631579
1410719,0.457349004,0.212896753,8.955223881
1410734,0.609798672,0.674173051,8.71559633
1410757,0.304899336,0.81610422,14.61187215
141077,0.304899336,0.248379545,12.67605634
141079,0.228674502,0.070965584,15.58441558
1410798,1.753171182,1.525760064,9.595959596
1410807,0.914698008,1.029000973,9.523809524
1410817,0.609798672,0.674173051,4.06504065
1410834,1.14337251,1.241897726,10.78431373
1410859,1.14337251,0.567724675,16.49484536
